Age,Gender,Location,Income Level,Occupation,Transaction History,Product Usage,Online Activity,Offline Activity,Interaction History,Lifestyle,Financial Goals,Interests,Email Open Rate,Click Through Rate,App Usage,Social Media Interactions,Product Preference
19,Male,Delhi,High,Student,Rare,Loan,Medium,High,Rare,Rural,Investing,Travel,0.14103811811415923,0.9192395162290854,Weekly,Inactive,Loan
46,Female,Delhi,High,Analyst,Occasional,Loan,Medium,Medium,Occasional,Rural,Investing,Travel,0.9727497614828546,0.5026157661886912,Monthly,Active,Loan
21,Male,Mumbai,Medium,Analyst,Occasional,Credit Card,High,Low,Occasional,Rural,Saving,Travel,0.354046545183645,0.6790059916586575,Daily,Active,Credit Card
18,Male,Mumbai,Medium,Software Engineer,Occasional,Credit Card,High,High,Occasional,Rural,Investing,Finance,0.3501397539785909,0.9521820605978992,Daily,Inactive,Credit Card
36,Female,Jaipur,High,Student,Frequent,Credit Card,High,Medium,Frequent,Suburban,Saving,Travel,0.2131943011412062,0.9160827449328599,Daily,Inactive,Credit Card
43,Male,Gujarat,Low,Software Engineer,Rare,Credit Card,Medium,High,Frequent,Rural,Saving,Travel,0.28801746406659434,0.6447987707387078,Daily,Active,Credit Card
42,Female,Gujarat,High,Executive,Occasional,Loan,Medium,High,Occasional,Rural,Luxury Vacation,Tech,0.5775889000730974,0.16574139153324474,Monthly,Inactive,Loan
27,Male,Hyderabad,Low,Analyst,Occasional,Credit Card,Medium,Low,Occasional,Rural,Investing,Travel,0.4293542890509545,0.9505684309736157,Monthly,Inactive,Credit Card
32,Female,Hyderabad,Medium,Student,Frequent,Loan,Low,Medium,Rare,Rural,Luxury Vacation,Finance,0.1933781783267302,0.9841356973109677,Weekly,Active,Loan
39,Female,Delhi,Low,Student,Frequent,Credit Card,High,Low,Rare,Rural,Luxury Vacation,Travel,0.8091399403164693,0.10339669538201546,Monthly,Active,Credit Card
38,Female,Hyderabad,Medium,Software Engineer,Occasional,Loan,High,High,Frequent,Urban,Investing,Tech,0.06223930712405967,0.45029768211830357,Weekly,Active,Loan
39,Female,Hyderabad,Low,Manager,Rare,Credit Card,Low,Medium,Rare,Suburban,Investing,Travel,0.8346527445002718,0.5482555638461766,Monthly,Inactive,Credit Card
53,Female,Delhi,Medium,Student,Rare,Credit Card,High,Low,Rare,Suburban,Luxury Vacation,Travel,0.27493872464791247,0.0920815404689238,Weekly,Inactive,Credit Card
51,Female,Delhi,Medium,Software Engineer,Rare,Loan,High,Medium,Rare,Urban,Saving,Tech,0.4959033330959718,0.18967994945965994,Daily,Inactive,Loan
47,Male,Hyderabad,High,Engineer,Occasional,Credit Card,Low,High,Rare,Urban,Luxury Vacation,Sports,0.38106453858839184,0.537705391079373,Daily,Active,Credit Card
42,Male,Gujarat,Medium,Manager,Frequent,Loan,High,Medium,Frequent,Rural,Investing,Travel,0.5706021133897141,0.963089447850655,Monthly,Inactive,Loan
62,Male,Hyderabad,High,Manager,Rare,Loan,Medium,High,Frequent,Suburban,Saving,Sports,0.7959899951401754,0.027809975928758,Daily,Inactive,Loan
45,Female,Jaipur,High,Analyst,Occasional,Loan,Low,Low,Rare,Suburban,Luxury Vacation,Tech,0.989319793474695,0.9124430741568738,Weekly,Active,Loan
18,Male,Jaipur,High,Executive,Occasional,Credit Card,High,High,Rare,Urban,Luxury Vacation,Tech,0.3060591456539016,0.8986081700493908,Weekly,Inactive,Credit Card
62,Female,Jaipur,Low,Analyst,Frequent,Credit Card,Medium,High,Frequent,Suburban,Luxury Vacation,Sports,0.5538044123635337,0.8571786351865563,Daily,Inactive,Credit Card
21,Male,Mumbai,Low,Engineer,Rare,Credit Card,High,Medium,Occasional,Suburban,Investing,Finance,0.4660075487749974,0.3775509286642442,Daily,Active,Credit Card
24,Male,Jaipur,Medium,Software Engineer,Occasional,Loan,Low,Medium,Rare,Rural,Luxury Vacation,Finance,0.9989281593131207,0.49082353720800265,Daily,Inactive,Loan
26,Female,Gujarat,High,Manager,Rare,Credit Card,Medium,Low,Occasional,Rural,Investing,Tech,0.808913630499449,0.4035946393258726,Monthly,Active,Credit Card
53,Male,Mumbai,High,Manager,Rare,Credit Card,High,Medium,Rare,Rural,Saving,Finance,0.3970838585801928,0.9475861864288285,Weekly,Inactive,Credit Card
36,Male,Mumbai,Medium,Student,Rare,Loan,Low,Low,Frequent,Suburban,Saving,Finance,0.47687905560764643,0.5213506197739061,Monthly,Inactive,Loan
18,Male,Jaipur,High,Executive,Occasional,Loan,High,High,Rare,Suburban,Luxury Vacation,Tech,0.24595659442659334,0.080612608667043,Monthly,Active,Loan
27,Female,Hyderabad,Medium,Executive,Rare,Loan,High,High,Occasional,Rural,Investing,Travel,0.7552473197488265,0.27405984431117736,Weekly,Inactive,Loan
53,Male,Delhi,High,Student,Frequent,Loan,Medium,Medium,Frequent,Rural,Luxury Vacation,Travel,0.8452117863784422,0.4620332129147543,Weekly,Inactive,Loan
26,Female,Hyderabad,Low,Engineer,Occasional,Credit Card,High,High,Rare,Suburban,Saving,Travel,0.9649868236229203,0.9535559323177945,Weekly,Active,Credit Card
62,Male,Hyderabad,Medium,Executive,Occasional,Loan,Low,High,Rare,Suburban,Investing,Finance,0.565828896817797,0.5689510906223058,Monthly,Inactive,Loan
63,Male,Mumbai,Medium,Manager,Rare,Loan,Low,Low,Frequent,Urban,Saving,Sports,0.6706830022374395,0.6960726231680057,Weekly,Active,Loan
59,Male,Mumbai,Low,Engineer,Rare,Credit Card,Medium,Medium,Rare,Rural,Saving,Finance,0.44605883166945937,0.08851984733382734,Daily,Active,Credit Card
49,Male,Mumbai,Medium,Analyst,Rare,Credit Card,Medium,Low,Frequent,Rural,Investing,Travel,0.6091285103376437,0.8773240459247479,Weekly,Inactive,Credit Card
49,Female,Gujarat,Low,Analyst,Occasional,Loan,High,High,Rare,Rural,Investing,Tech,0.3487490302401308,0.5390182220137874,Monthly,Inactive,Loan
23,Male,Gujarat,High,Engineer,Frequent,Credit Card,Low,High,Frequent,Suburban,Investing,Tech,0.7376891165206392,0.9212284125406086,Daily,Inactive,Credit Card
55,Female,Delhi,Low,Manager,Frequent,Credit Card,Medium,High,Rare,Suburban,Luxury Vacation,Tech,0.022700365754377394,0.44547668539055596,Daily,Active,Credit Card
34,Female,Mumbai,Low,Analyst,Occasional,Loan,High,Medium,Frequent,Urban,Luxury Vacation,Finance,0.028456849691983588,0.6830839969449177,Monthly,Active,Loan
27,Male,Jaipur,Medium,Software Engineer,Frequent,Credit Card,High,High,Frequent,Urban,Investing,Sports,0.7161208901865981,0.470838593726967,Monthly,Active,Credit Card
44,Male,Mumbai,High,Manager,Rare,Loan,Low,High,Rare,Rural,Investing,Travel,0.930682803125166,0.14255792951431046,Weekly,Active,Loan
52,Female,Gujarat,Low,Student,Occasional,Credit Card,Low,Low,Frequent,Urban,Luxury Vacation,Tech,0.6322489344364464,0.27204997795534147,Daily,Inactive,Credit Card
38,Female,Mumbai,High,Executive,Frequent,Credit Card,High,Medium,Rare,Suburban,Investing,Travel,0.7265282990036969,0.06725729444118034,Weekly,Inactive,Credit Card
42,Male,Gujarat,Low,Engineer,Occasional,Credit Card,Low,High,Rare,Urban,Saving,Travel,0.8239342912181676,0.44026634291178013,Daily,Active,Credit Card
45,Male,Mumbai,Medium,Executive,Frequent,Credit Card,High,Low,Rare,Urban,Investing,Finance,0.3616742644635794,0.6493415434613468,Monthly,Active,Credit Card
64,Male,Jaipur,Low,Student,Occasional,Loan,High,High,Frequent,Suburban,Luxury Vacation,Tech,0.10811365755940838,0.24371127580964924,Daily,Active,Loan
32,Male,Delhi,Low,Analyst,Frequent,Loan,Low,Low,Rare,Rural,Investing,Finance,0.9330922872500963,0.490388058206604,Daily,Inactive,Loan
21,Male,Jaipur,High,Software Engineer,Occasional,Credit Card,Medium,High,Frequent,Rural,Investing,Travel,0.9385705650024402,0.458973334238163,Daily,Inactive,Credit Card
46,Female,Gujarat,Low,Manager,Occasional,Credit Card,High,Medium,Occasional,Urban,Saving,Travel,0.441840555572079,0.5334204909033405,Weekly,Inactive,Credit Card
26,Male,Hyderabad,Medium,Manager,Occasional,Credit Card,Low,Medium,Occasional,Suburban,Investing,Travel,0.21716965699461377,0.18458466702707854,Daily,Active,Credit Card
44,Male,Jaipur,Medium,Student,Occasional,Loan,High,Low,Occasional,Suburban,Luxury Vacation,Tech,0.892354382769989,0.5339840884068534,Weekly,Active,Loan
43,Female,Mumbai,Low,Engineer,Occasional,Credit Card,High,High,Rare,Urban,Luxury Vacation,Tech,0.7084266970852532,0.36420555678717126,Daily,Active,Credit Card
36,Male,Delhi,Low,Executive,Rare,Loan,High,Medium,Frequent,Rural,Saving,Tech,0.008228350546961805,0.28604184895904816,Weekly,Inactive,Loan
45,Male,Mumbai,High,Software Engineer,Occasional,Credit Card,Low,High,Rare,Rural,Saving,Travel,0.1077197014590825,0.5859820140236156,Weekly,Inactive,Credit Card
34,Female,Mumbai,High,Analyst,Occasional,Loan,Low,Medium,Frequent,Rural,Luxury Vacation,Travel,0.9831996427717445,0.148036803501586,Daily,Active,Loan
60,Male,Jaipur,Medium,Engineer,Occasional,Loan,Low,Low,Occasional,Suburban,Investing,Sports,0.038128178808144675,0.9006586506074757,Monthly,Active,Loan
58,Female,Delhi,High,Software Engineer,Frequent,Credit Card,Medium,Medium,Occasional,Suburban,Luxury Vacation,Tech,0.28255501036362207,0.934852812989715,Monthly,Inactive,Credit Card
59,Male,Hyderabad,Low,Software Engineer,Occasional,Loan,High,High,Occasional,Suburban,Saving,Travel,0.5484963447061364,0.6606096897952822,Daily,Active,Loan
37,Male,Mumbai,Medium,Student,Rare,Credit Card,Medium,High,Rare,Rural,Luxury Vacation,Travel,0.18435561620554552,0.30315468960373326,Daily,Inactive,Credit Card
62,Male,Delhi,High,Student,Occasional,Loan,High,High,Rare,Urban,Saving,Sports,0.232054086362959,0.626005870026414,Monthly,Active,Loan
57,Female,Hyderabad,Medium,Manager,Frequent,Loan,Low,Low,Frequent,Suburban,Luxury Vacation,Sports,0.35296748656200216,0.6015234665281477,Weekly,Active,Loan
56,Female,Mumbai,Low,Analyst,Frequent,Credit Card,High,Low,Frequent,Suburban,Investing,Travel,0.2695542683229536,0.39125098162933647,Monthly,Active,Credit Card
40,Female,Delhi,High,Engineer,Occasional,Loan,High,High,Occasional,Urban,Investing,Tech,0.8033562279200072,0.28724724737330953,Monthly,Inactive,Loan
64,Female,Jaipur,Low,Manager,Occasional,Credit Card,High,High,Rare,Rural,Saving,Finance,0.5002744733926048,0.168452952312233,Monthly,Inactive,Credit Card
49,Male,Mumbai,Low,Analyst,Occasional,Loan,Medium,Medium,Rare,Suburban,Investing,Finance,0.27862014757761044,0.2173838400256506,Weekly,Active,Loan
64,Female,Mumbai,Medium,Executive,Occasional,Credit Card,Low,Medium,Frequent,Rural,Saving,Finance,0.3130960334946984,0.6530299235485608,Monthly,Active,Credit Card
50,Female,Delhi,Medium,Executive,Frequent,Loan,Low,Medium,Frequent,Suburban,Investing,Tech,0.03986495958803138,0.885894331065791,Daily,Inactive,Loan
63,Female,Mumbai,Medium,Manager,Occasional,Loan,High,High,Rare,Suburban,Luxury Vacation,Travel,0.0493920761808756,0.3849560549354558,Daily,Inactive,Loan
22,Male,Hyderabad,High,Engineer,Frequent,Credit Card,Low,Medium,Rare,Urban,Investing,Finance,0.7179075663588841,0.12189948450183186,Weekly,Active,Credit Card
60,Male,Mumbai,High,Analyst,Frequent,Loan,Medium,High,Frequent,Urban,Luxury Vacation,Finance,0.11291083707111405,0.012806301651249408,Daily,Inactive,Loan
51,Female,Gujarat,Medium,Executive,Rare,Credit Card,Medium,Low,Rare,Urban,Saving,Tech,0.47579677468178183,0.4059056550623854,Weekly,Active,Credit Card
57,Female,Hyderabad,High,Executive,Frequent,Credit Card,Low,Medium,Rare,Urban,Investing,Travel,0.8423656428557967,0.2325669511864088,Monthly,Active,Credit Card
28,Male,Delhi,High,Engineer,Occasional,Loan,Medium,High,Occasional,Rural,Investing,Travel,0.36845350572720115,0.32255556700884047,Monthly,Inactive,Loan
20,Female,Hyderabad,Medium,Manager,Occasional,Credit Card,Medium,High,Rare,Rural,Luxury Vacation,Tech,0.34575222701070596,0.24166987450579558,Daily,Inactive,Credit Card
50,Female,Gujarat,Low,Student,Occasional,Credit Card,Low,Low,Rare,Rural,Saving,Finance,0.8730482757869719,0.6641476320747617,Daily,Inactive,Credit Card
28,Female,Gujarat,High,Software Engineer,Occasional,Credit Card,Low,Low,Rare,Urban,Investing,Travel,0.8648503966496726,0.6385143008447924,Monthly,Active,Credit Card
33,Female,Mumbai,High,Analyst,Rare,Credit Card,High,Low,Frequent,Suburban,Saving,Travel,0.8801368014602837,0.9123045245108137,Monthly,Inactive,Credit Card
35,Male,Mumbai,Low,Executive,Rare,Credit Card,High,Low,Occasional,Rural,Saving,Finance,0.5719139601317589,0.6997449148446736,Daily,Active,Credit Card
47,Male,Jaipur,Low,Software Engineer,Rare,Credit Card,Medium,Medium,Frequent,Urban,Investing,Tech,0.9523042735732603,0.16494138059483687,Weekly,Inactive,Credit Card
27,Male,Hyderabad,Low,Software Engineer,Rare,Loan,Low,Low,Occasional,Urban,Luxury Vacation,Finance,0.8189639478173772,0.7515944293080459,Weekly,Inactive,Loan
35,Female,Jaipur,Medium,Student,Frequent,Credit Card,Medium,High,Occasional,Urban,Saving,Sports,0.41563442695236874,0.18126786255243932,Weekly,Active,Credit Card
55,Female,Gujarat,Low,Software Engineer,Rare,Credit Card,Low,High,Rare,Rural,Saving,Travel,0.6295551419400384,0.55860088594376,Daily,Active,Credit Card
36,Male,Mumbai,Medium,Engineer,Frequent,Loan,Medium,High,Occasional,Suburban,Investing,Tech,0.12178908275830969,0.0770782094853929,Weekly,Active,Loan
53,Male,Mumbai,Low,Manager,Occasional,Credit Card,Medium,High,Occasional,Rural,Saving,Finance,0.5513321859508514,0.04732505696764866,Weekly,Active,Credit Card
30,Male,Mumbai,Low,Analyst,Frequent,Credit Card,Medium,High,Rare,Urban,Investing,Finance,0.2631490835542687,0.46422999262419606,Monthly,Active,Credit Card
63,Female,Delhi,Medium,Engineer,Frequent,Credit Card,High,Low,Rare,Urban,Saving,Tech,0.2835472265113689,0.10498356144250343,Monthly,Active,Credit Card
20,Male,Gujarat,Medium,Manager,Rare,Loan,Low,High,Occasional,Urban,Luxury Vacation,Travel,0.12571823292792483,0.3066666048820813,Monthly,Inactive,Loan
27,Female,Mumbai,Low,Engineer,Occasional,Loan,Medium,Low,Frequent,Rural,Luxury Vacation,Tech,0.35819922357392653,0.338833378313356,Monthly,Inactive,Loan
55,Female,Gujarat,Low,Executive,Occasional,Credit Card,High,Low,Occasional,Suburban,Luxury Vacation,Sports,0.4813903302991577,0.7694269190471347,Monthly,Active,Credit Card
18,Male,Mumbai,Low,Executive,Rare,Credit Card,Medium,Low,Frequent,Rural,Luxury Vacation,Tech,0.6003544411868631,0.3326801051796966,Daily,Active,Credit Card
44,Male,Hyderabad,High,Student,Frequent,Loan,Medium,Low,Frequent,Urban,Investing,Sports,0.30486933626930957,0.4943001849218318,Weekly,Inactive,Loan
63,Female,Gujarat,Low,Engineer,Rare,Credit Card,Low,Medium,Occasional,Urban,Investing,Travel,0.7922482343100914,0.7725859300005002,Weekly,Inactive,Credit Card
25,Male,Jaipur,Medium,Software Engineer,Frequent,Loan,Medium,Medium,Frequent,Urban,Investing,Finance,0.520959961603718,0.20489830684988197,Daily,Active,Loan
63,Male,Delhi,High,Executive,Rare,Credit Card,Low,Medium,Occasional,Rural,Investing,Sports,0.6380521089557307,0.8048973922379676,Weekly,Active,Credit Card
59,Female,Jaipur,Medium,Manager,Rare,Credit Card,High,Medium,Frequent,Rural,Investing,Sports,0.27814360897853285,0.8317947969619663,Weekly,Inactive,Credit Card
34,Female,Gujarat,High,Student,Occasional,Loan,High,Medium,Frequent,Rural,Luxury Vacation,Tech,0.8141358790122647,0.9888467951691842,Weekly,Active,Loan
26,Female,Mumbai,High,Software Engineer,Occasional,Credit Card,Medium,High,Occasional,Urban,Saving,Tech,0.6242744505659372,0.44404767886430596,Monthly,Inactive,Credit Card
23,Female,Gujarat,Medium,Analyst,Occasional,Loan,High,Medium,Rare,Rural,Saving,Finance,0.8623487494491571,0.3706493286604362,Monthly,Active,Loan
60,Female,Delhi,High,Engineer,Rare,Loan,Low,High,Rare,Suburban,Luxury Vacation,Travel,0.15995157893829448,0.702005270575211,Daily,Active,Loan
42,Male,Gujarat,Medium,Executive,Occasional,Credit Card,Low,High,Occasional,Suburban,Luxury Vacation,Sports,0.3806632669309986,0.05815111727078304,Monthly,Inactive,Credit Card
56,Female,Mumbai,Low,Software Engineer,Occasional,Credit Card,High,Low,Occasional,Suburban,Investing,Finance,0.11301618405725966,0.03975151152985534,Weekly,Active,Credit Card
45,Female,Jaipur,High,Manager,Rare,Loan,Low,Low,Rare,Rural,Investing,Sports,0.21552731090439248,0.33499086346570683,Daily,Inactive,Loan
50,Female,Hyderabad,Medium,Engineer,Occasional,Loan,Low,Low,Rare,Urban,Saving,Finance,0.39454750448486997,0.7295150881766029,Weekly,Inactive,Loan
54,Male,Jaipur,High,Manager,Frequent,Credit Card,Medium,Medium,Frequent,Urban,Saving,Tech,0.8945819076593742,0.11645444367810365,Weekly,Active,Credit Card
26,Female,Mumbai,Medium,Student,Occasional,Credit Card,Medium,High,Frequent,Urban,Investing,Tech,0.557040669071904,0.6355468482124358,Daily,Active,Credit Card
35,Female,Mumbai,Low,Executive,Frequent,Credit Card,Low,Medium,Frequent,Urban,Investing,Travel,0.33037833071425826,0.2695052652996426,Weekly,Inactive,Credit Card
38,Female,Delhi,Low,Executive,Occasional,Credit Card,High,Low,Rare,Urban,Luxury Vacation,Tech,0.7468991628795923,0.6516746726855003,Daily,Inactive,Credit Card
19,Male,Gujarat,High,Student,Rare,Loan,Low,Low,Occasional,Rural,Investing,Finance,0.019682706194301458,0.4569761238893253,Daily,Inactive,Loan
60,Female,Gujarat,High,Manager,Rare,Loan,Medium,High,Frequent,Suburban,Luxury Vacation,Sports,0.3700922112426679,0.11515167529470105,Weekly,Inactive,Loan
55,Female,Jaipur,Medium,Engineer,Occasional,Credit Card,High,High,Occasional,Rural,Investing,Finance,0.6008316965933784,0.24728281476297287,Weekly,Active,Credit Card
57,Female,Hyderabad,Medium,Manager,Frequent,Loan,Low,Low,Rare,Urban,Saving,Travel,0.5832373038622021,0.21971375389307546,Weekly,Active,Loan
53,Male,Hyderabad,High,Engineer,Occasional,Credit Card,High,Medium,Frequent,Rural,Luxury Vacation,Tech,0.6075578824424942,0.16458459270897008,Weekly,Inactive,Credit Card
60,Male,Delhi,Medium,Software Engineer,Rare,Loan,High,Medium,Rare,Rural,Saving,Tech,0.211500764814466,0.468345448404777,Daily,Inactive,Loan
54,Male,Mumbai,Medium,Student,Occasional,Loan,High,High,Occasional,Rural,Luxury Vacation,Sports,0.3370791529934788,0.9546655393169957,Monthly,Inactive,Loan
32,Male,Delhi,Medium,Analyst,Rare,Credit Card,Low,Low,Frequent,Urban,Luxury Vacation,Travel,0.9315654521146267,0.6580888002909872,Weekly,Inactive,Credit Card
45,Female,Gujarat,High,Engineer,Frequent,Credit Card,Medium,Medium,Occasional,Urban,Saving,Travel,0.9739755312866974,0.836002031498108,Daily,Inactive,Credit Card
35,Female,Mumbai,Low,Executive,Frequent,Credit Card,High,High,Occasional,Urban,Saving,Tech,0.3120383513318947,0.9810801890314736,Monthly,Inactive,Credit Card
51,Male,Delhi,Low,Software Engineer,Rare,Credit Card,High,High,Frequent,Rural,Investing,Travel,0.6445037034087543,0.5406226631935678,Daily,Inactive,Credit Card
39,Male,Jaipur,Medium,Executive,Frequent,Loan,Low,High,Frequent,Rural,Luxury Vacation,Finance,0.24129677913690584,0.23807007568637517,Monthly,Inactive,Loan
28,Female,Gujarat,High,Software Engineer,Rare,Loan,Medium,Medium,Rare,Suburban,Investing,Travel,0.36852866697371445,0.9278110070435865,Monthly,Active,Loan
30,Female,Hyderabad,Medium,Executive,Rare,Credit Card,Medium,High,Frequent,Suburban,Luxury Vacation,Finance,0.7923346968159638,0.6989839890717581,Monthly,Active,Credit Card
21,Male,Delhi,Low,Manager,Rare,Loan,Low,Medium,Frequent,Urban,Investing,Finance,0.5011787300064157,0.9589412605470168,Weekly,Inactive,Loan
39,Male,Gujarat,Medium,Manager,Occasional,Loan,High,High,Frequent,Suburban,Saving,Finance,0.8495899598415397,0.6510319616555238,Monthly,Inactive,Loan
24,Male,Gujarat,Low,Manager,Frequent,Credit Card,Low,Medium,Frequent,Urban,Saving,Tech,0.628740245659057,0.7751450100292716,Monthly,Active,Credit Card
60,Male,Hyderabad,High,Software Engineer,Occasional,Credit Card,Medium,Low,Frequent,Urban,Investing,Finance,0.6289211851461486,0.8906361947788785,Daily,Inactive,Credit Card
41,Female,Hyderabad,Medium,Software Engineer,Occasional,Credit Card,High,Medium,Rare,Rural,Saving,Sports,0.03388002814782509,0.7592493115200815,Weekly,Inactive,Credit Card
